partition_path,partition_id,status,size_file_a_bytes,size_file_b_bytes,size_diff_bytes,sha256_file_a,sha256_file_b
Partitions/594,594,IDENTICAL,479005,479005,0,1296f3c4d6918b1c0c25620e4ee0a5d861ee06e2c9ab9f547d35e0571f82a3b9,1296f3c4d6918b1c0c25620e4ee0a5d861ee06e2c9ab9f547d35e0571f82a3b9
Partitions/595,595,IDENTICAL,2649,2649,0,00adef110e5a94fd4947e2481be9b9a0e0eed30352ce7ac6732755f910c9c74f,00adef110e5a94fd4947e2481be9b9a0e0eed30352ce7ac6732755f910c9c74f
Partitions/596,596,IDENTICAL,94163,94163,0,e59cb58816093184435bd7c1c20c7400eb1d69db7df0129473d9bdf0426eba6a,e59cb58816093184435bd7c1c20c7400eb1d69db7df0129473d9bdf0426eba6a
Partitions/6,6,IDENTICAL,10371520,10371520,0,fccacd5c464769b7a10b1e0f14a200e97ef0a3c2ddeb90c4a8c6668287de9330,fccacd5c464769b7a10b1e0f14a200e97ef0a3c2ddeb90c4a8c6668287de9330
Partitions/601,601,IDENTICAL,18679,18679,0,09a0ab0bf1457ec3294c8d85cf5f9c64d858dc8e67155129f5e21cc68e32f7a6,09a0ab0bf1457ec3294c8d85cf5f9c64d858dc8e67155129f5e21cc68e32f7a6
Partitions/602,602,IDENTICAL,471060,471060,0,679e0d88a2a85bfd045bd888cb923868f96d16c3d4c25dbc2d273e3daf976b6f,679e0d88a2a85bfd045bd888cb923868f96d16c3d4c25dbc2d273e3daf976b6f
Partitions/603,603,IDENTICAL,24820,24820,0,2f6dbcbf7044e25bf31cc92bfe97103afa80d316d0e6e61f0bc6aaebcc9943ba,2f6dbcbf7044e25bf31cc92bfe97103afa80d316d0e6e61f0bc6aaebcc9943ba
Partitions/606,606,IDENTICAL,658438,658438,0,03a984cba6bf09d8d319f9666564c46853be581b0de7925a98319f2ab3b1491a,03a984cba6bf09d8d319f9666564c46853be581b0de7925a98319f2ab3b1491a
Partitions/607,607,IDENTICAL,190117,190117,0,f5c5b59847e331eb01fd0538934acd5be096df243e7d4cb3a113601a04958a4b,f5c5b59847e331eb01fd0538934acd5be096df243e7d4cb3a113601a04958a4b
Partitions/61,61,IDENTICAL,607,607,0,d3a816a358b1b0f095b4c1060488873f8716eb76e7a1ca79b0b3dcd0dd323f57,d3a816a358b1b0f095b4c1060488873f8716eb76e7a1ca79b0b3dcd0dd323f57
Partitions/614,614,IDENTICAL,1096,1096,0,4965ae197a327af9ce217b23fbc322f69b9251bc7d333ead823ce0db0ca6bbe3,4965ae197a327af9ce217b23fbc322f69b9251bc7d333ead823ce0db0ca6bbe3
Partitions/619,619,IDENTICAL,465234,465234,0,ea143e29bb78615d75d69e29d124031bd1e34aa87fa6e0ab5ee45562ff42766d,ea143e29bb78615d75d69e29d124031bd1e34aa87fa6e0ab5ee45562ff42766d
Partitions/62,62,IDENTICAL,591,591,0,92b5eaeac043ba8530aed4255e5eb17b79f0acfb16e52b32afd5826c8ba32d8b,92b5eaeac043ba8530aed4255e5eb17b79f0acfb16e52b32afd5826c8ba32d8b
Partitions/631,631,IDENTICAL,862,862,0,147b44319de07f74dd1e8d4773c8cb9a339aa286c52f05a77bf96beb0359ecd7,147b44319de07f74dd1e8d4773c8cb9a339aa286c52f05a77bf96beb0359ecd7
Partitions/636,636,IDENTICAL,1107186,1107186,0,7b9999709ff9ded411c6ab3d5d2d58be576a73f6e6f9597edd3478d5de9159ff,7b9999709ff9ded411c6ab3d5d2d58be576a73f6e6f9597edd3478d5de9159ff
Partitions/637,637,IDENTICAL,5859,5859,0,191a2b2b21303d196b87a6196eae85335b82643ae0299b08c76bf113158be2a9,191a2b2b21303d196b87a6196eae85335b82643ae0299b08c76bf113158be2a9
Partitions/643,643,IDENTICAL,650,650,0,d43a896437ac2f1a5343f0ae0648c795d27b8ab9aecf7394909f953dd68298f2,d43a896437ac2f1a5343f0ae0648c795d27b8ab9aecf7394909f953dd68298f2
Partitions/650,650,IDENTICAL,829,829,0,350907f814673e87229429337e254209879e8eb5bccea9f3e2e3d32391e5392e,350907f814673e87229429337e254209879e8eb5bccea9f3e2e3d32391e5392e
Partitions/66,66,IDENTICAL,230291,230291,0,09bd158a4b050e9b8e064d95ab9cfeb8cd6237fe94a7666791cdd99db46f6992,09bd158a4b050e9b8e064d95ab9cfeb8cd6237fe94a7666791cdd99db46f6992
Partitions/673,673,IDENTICAL,1625,1625,0,cc9804263779f10f28dc2f0ce20e231aef4d76a614b3ef503ad8a154d080b1de,cc9804263779f10f28dc2f0ce20e231aef4d76a614b3ef503ad8a154d080b1de
Partitions/683,683,IDENTICAL,7402,7402,0,316aa151952ee6fbb0871044b6c3b6e51409e2be024771e41642bc80a567f100,316aa151952ee6fbb0871044b6c3b6e51409e2be024771e41642bc80a567f100
Partitions/686,686,IDENTICAL,168624,168624,0,e14f6dc9fe8d7f35a64381ad6cee90ab1cf4798ad437f5e73c128dcd528c3a03,e14f6dc9fe8d7f35a64381ad6cee90ab1cf4798ad437f5e73c128dcd528c3a03
Partitions/693,693,IDENTICAL,6647,6647,0,b3ee0263200839d2100b09aff3f1971a0c132acd0cef9a253fad4ce229664c54,b3ee0263200839d2100b09aff3f1971a0c132acd0cef9a253fad4ce229664c54
